Date,Temperature_C,Temperature_F
5/13/2019 13:40,11.32,52.376
5/13/2019 13:45,11.32,52.376
5/13/2019 13:50,11.37,52.466
5/13/2019 13:55,11.41,52.538
5/13/2019 14:00,11.41,52.538
5/13/2019 14:05,11.41,52.538
5/13/2019 14:10,11.49,52.682
5/13/2019 14:15,11.45,52.61
5/13/2019 14:20,11.54,52.772
5/13/2019 14:25,11.54,52.772
5/13/2019 14:30,11.58,52.844
5/13/2019 14:35,11.62,52.916
5/13/2019 14:40,11.62,52.916
5/13/2019 14:45,11.67,53.006
5/13/2019 14:50,11.71,53.078
5/13/2019 14:55,11.75,53.15
5/13/2019 15:00,11.71,53.078
5/13/2019 15:05,11.75,53.15
5/13/2019 15:10,11.71,53.078
5/13/2019 15:15,11.75,53.15
5/13/2019 15:20,11.75,53.15
5/13/2019 15:25,11.79,53.222
5/13/2019 15:30,11.75,53.15
5/13/2019 15:35,11.75,53.15
5/13/2019 15:40,11.75,53.15
5/13/2019 15:45,11.79,53.222
5/13/2019 15:50,11.79,53.222
5/13/2019 15:55,11.79,53.222
5/13/2019 16:00,11.79,53.222
5/13/2019 16:05,11.84,53.312
5/13/2019 16:10,11.88,53.384
5/13/2019 16:15,11.88,53.384
5/13/2019 16:20,11.97,53.546
5/13/2019 16:25,11.97,53.546
5/13/2019 16:30,11.97,53.546
5/13/2019 16:35,12.01,53.618
5/13/2019 16:40,12.01,53.618
5/13/2019 16:45,12.01,53.618
5/13/2019 16:50,12.01,53.618
5/13/2019 16:55,12.01,53.618
5/13/2019 17:00,12.01,53.618
5/13/2019 17:05,12.01,53.618
5/13/2019 17:10,12.05,53.69
5/13/2019 17:15,12.05,53.69
5/13/2019 17:20,12.14,53.852
5/13/2019 17:25,12.18,53.924
5/13/2019 17:30,12.22,53.996
5/13/2019 17:35,12.31,54.158
5/13/2019 17:40,12.27,54.086
5/13/2019 17:45,12.31,54.158
5/13/2019 17:50,12.31,54.158
5/13/2019 17:55,12.27,54.086
5/13/2019 18:00,12.27,54.086
5/13/2019 18:05,12.31,54.158
5/13/2019 18:10,12.27,54.086
5/13/2019 18:15,12.22,53.996
5/13/2019 18:20,12.22,53.996
5/13/2019 18:25,12.18,53.924
5/13/2019 18:30,12.18,53.924
5/13/2019 18:35,12.22,53.996
5/13/2019 18:40,12.18,53.924
5/13/2019 18:45,12.22,53.996
5/13/2019 18:50,12.27,54.086
5/13/2019 18:55,12.31,54.158
5/13/2019 19:00,12.31,54.158
5/13/2019 19:05,12.35,54.23
5/13/2019 19:10,12.35,54.23
5/13/2019 19:15,12.31,54.158
5/13/2019 19:20,12.27,54.086
5/13/2019 19:25,12.22,53.996
5/13/2019 19:30,12.14,53.852
5/13/2019 19:35,12.14,53.852
5/13/2019 19:40,12.1,53.78
5/13/2019 19:45,12.05,53.69
5/13/2019 19:50,12.14,53.852
5/13/2019 19:55,12.14,53.852
5/13/2019 20:00,12.1,53.78
5/13/2019 20:05,12.18,53.924
5/13/2019 20:10,12.18,53.924
5/13/2019 20:15,12.22,53.996
5/13/2019 20:20,12.22,53.996
5/13/2019 20:25,12.22,53.996
5/13/2019 20:30,12.27,54.086
5/13/2019 20:35,12.35,54.23
5/13/2019 20:40,12.31,54.158
5/13/2019 20:45,12.4,54.32
5/13/2019 20:50,12.4,54.32
5/13/2019 20:55,12.44,54.392
5/13/2019 21:00,12.44,54.392
5/13/2019 21:05,12.44,54.392
5/13/2019 21:10,12.48,54.464
5/13/2019 21:15,12.52,54.536
5/13/2019 21:20,12.52,54.536
5/13/2019 21:25,12.57,54.626
5/13/2019 21:30,12.57,54.626
5/13/2019 21:35,12.57,54.626
5/13/2019 21:40,12.61,54.698
5/13/2019 21:45,12.61,54.698
5/13/2019 21:50,12.61,54.698
5/13/2019 21:55,12.65,54.77
5/13/2019 22:00,12.65,54.77
5/13/2019 22:05,12.61,54.698
5/13/2019 22:10,12.65,54.77
5/13/2019 22:15,12.61,54.698
5/13/2019 22:20,12.61,54.698
5/13/2019 22:25,12.61,54.698
5/13/2019 22:30,12.57,54.626
5/13/2019 22:35,12.57,54.626
5/13/2019 22:40,12.52,54.536
5/13/2019 22:45,12.57,54.626
5/13/2019 22:50,12.57,54.626
5/13/2019 22:55,12.57,54.626
5/13/2019 23:00,12.52,54.536
5/13/2019 23:05,12.48,54.464
5/13/2019 23:10,12.57,54.626
5/13/2019 23:15,12.44,54.392
5/13/2019 23:20,12.48,54.464
5/13/2019 23:25,12.48,54.464
5/13/2019 23:30,12.48,54.464
5/13/2019 23:35,12.48,54.464
5/13/2019 23:40,12.44,54.392
5/13/2019 23:45,12.44,54.392
5/13/2019 23:50,12.4,54.32
5/13/2019 23:55,12.44,54.392
5/14/2019 0:00,12.44,54.392
5/14/2019 0:05,12.4,54.32
5/14/2019 0:10,12.4,54.32
5/14/2019 0:15,12.4,54.32
5/14/2019 0:20,12.4,54.32
5/14/2019 0:25,12.4,54.32
5/14/2019 0:30,12.4,54.32
5/14/2019 0:35,12.31,54.158
5/14/2019 0:40,12.35,54.23
5/14/2019 0:45,12.35,54.23
5/14/2019 0:50,12.35,54.23
5/14/2019 0:55,12.31,54.158
5/14/2019 1:00,12.31,54.158
5/14/2019 1:05,12.31,54.158
5/14/2019 1:10,12.31,54.158
5/14/2019 1:15,12.31,54.158
5/14/2019 1:20,12.35,54.23
5/14/2019 1:25,12.31,54.158
5/14/2019 1:30,12.31,54.158
5/14/2019 1:35,12.31,54.158
5/14/2019 1:40,12.27,54.086
5/14/2019 1:45,12.22,53.996
5/14/2019 1:50,12.27,54.086
5/14/2019 1:55,12.31,54.158
5/14/2019 2:00,12.22,53.996
5/14/2019 2:05,12.27,54.086
5/14/2019 2:10,12.22,53.996
5/14/2019 2:15,12.22,53.996
5/14/2019 2:20,12.27,54.086
5/14/2019 2:25,12.27,54.086
5/14/2019 2:30,12.22,53.996
5/14/2019 2:35,12.22,53.996
5/14/2019 2:40,12.22,53.996
5/14/2019 2:45,12.22,53.996
5/14/2019 2:50,12.22,53.996
5/14/2019 2:55,12.22,53.996
5/14/2019 3:00,12.14,53.852
5/14/2019 3:05,12.22,53.996
5/14/2019 3:10,12.18,53.924
5/14/2019 3:15,12.18,53.924
5/14/2019 3:20,12.18,53.924
5/14/2019 3:25,12.18,53.924
5/14/2019 3:30,12.18,53.924
5/14/2019 3:35,12.18,53.924
5/14/2019 3:40,12.14,53.852
5/14/2019 3:45,12.14,53.852
5/14/2019 3:50,12.14,53.852
5/14/2019 3:55,12.18,53.924
5/14/2019 4:00,12.18,53.924
5/14/2019 4:05,12.18,53.924
5/14/2019 4:10,12.14,53.852
5/14/2019 4:15,12.14,53.852
5/14/2019 4:20,12.14,53.852
5/14/2019 4:25,12.14,53.852
5/14/2019 4:30,12.14,53.852
5/14/2019 4:35,12.14,53.852
5/14/2019 4:40,12.14,53.852
5/14/2019 4:45,12.14,53.852
5/14/2019 4:50,12.14,53.852
5/14/2019 4:55,12.14,53.852
5/14/2019 5:00,12.1,53.78
5/14/2019 5:05,12.14,53.852
5/14/2019 5:10,12.14,53.852
5/14/2019 5:15,12.14,53.852
5/14/2019 5:20,12.14,53.852
5/14/2019 5:25,12.05,53.69
5/14/2019 5:30,12.1,53.78
5/14/2019 5:35,12.1,53.78
5/14/2019 5:40,12.1,53.78
5/14/2019 5:45,12.1,53.78
5/14/2019 5:50,12.05,53.69
5/14/2019 5:55,12.1,53.78
5/14/2019 6:00,12.1,53.78
5/14/2019 6:05,12.1,53.78
5/14/2019 6:10,12.1,53.78
5/14/2019 6:15,12.1,53.78
5/14/2019 6:20,12.05,53.69
5/14/2019 6:25,12.05,53.69
5/14/2019 6:30,12.1,53.78
5/14/2019 6:35,12.1,53.78
5/14/2019 6:40,12.05,53.69
5/14/2019 6:45,12.1,53.78
5/14/2019 6:50,12.1,53.78
5/14/2019 6:55,12.1,53.78
5/14/2019 7:00,12.05,53.69
5/14/2019 7:05,12.05,53.69
5/14/2019 7:10,12.01,53.618
5/14/2019 7:15,12.01,53.618
5/14/2019 7:20,12.05,53.69
5/14/2019 7:25,12.05,53.69
5/14/2019 7:30,12.01,53.618
5/14/2019 7:35,12.01,53.618
5/14/2019 7:40,11.97,53.546
5/14/2019 7:45,12.01,53.618
5/14/2019 7:50,11.97,53.546
5/14/2019 7:55,12.01,53.618
5/14/2019 8:00,12.01,53.618
5/14/2019 8:05,11.97,53.546
5/14/2019 8:10,12.01,53.618
5/14/2019 8:15,11.97,53.546
5/14/2019 8:20,11.97,53.546
5/14/2019 8:25,11.97,53.546
5/14/2019 8:30,11.92,53.456
5/14/2019 8:35,11.97,53.546
5/14/2019 8:40,11.97,53.546
5/14/2019 8:45,11.92,53.456
5/14/2019 8:50,11.97,53.546
5/14/2019 8:55,11.92,53.456
5/14/2019 9:00,11.88,53.384
5/14/2019 9:05,11.92,53.456
5/14/2019 9:10,11.92,53.456
5/14/2019 9:15,11.92,53.456
5/14/2019 9:20,11.92,53.456
5/14/2019 9:25,11.88,53.384
5/14/2019 9:30,11.88,53.384
5/14/2019 9:35,11.88,53.384
5/14/2019 9:40,11.88,53.384
5/14/2019 9:45,11.88,53.384
5/14/2019 9:50,11.88,53.384
5/14/2019 9:55,11.88,53.384
5/14/2019 10:00,11.88,53.384
5/14/2019 10:05,11.88,53.384
5/14/2019 10:10,11.84,53.312
5/14/2019 10:15,11.88,53.384
5/14/2019 10:20,11.84,53.312
5/14/2019 10:25,11.88,53.384
5/14/2019 10:30,11.84,53.312
5/14/2019 10:35,11.84,53.312
5/14/2019 10:40,11.84,53.312
5/14/2019 10:45,11.88,53.384
5/14/2019 10:50,11.88,53.384
5/14/2019 10:55,11.84,53.312
5/14/2019 11:00,11.88,53.384
5/14/2019 11:05,11.84,53.312
5/14/2019 11:10,11.88,53.384
5/14/2019 11:15,11.84,53.312
5/14/2019 11:20,11.88,53.384
5/14/2019 11:25,11.88,53.384
5/14/2019 11:30,11.84,53.312
5/14/2019 11:35,11.88,53.384
5/14/2019 11:40,11.84,53.312
5/14/2019 11:45,11.84,53.312
5/14/2019 11:50,11.88,53.384
5/14/2019 11:55,11.84,53.312
5/14/2019 12:00,11.88,53.384
5/14/2019 12:05,11.84,53.312
5/14/2019 12:10,11.88,53.384
5/14/2019 12:15,11.84,53.312
5/14/2019 12:20,11.88,53.384
5/14/2019 12:25,11.92,53.456
5/14/2019 12:30,11.92,53.456
5/14/2019 12:35,11.92,53.456
5/14/2019 12:40,11.97,53.546
5/14/2019 12:45,11.97,53.546
5/14/2019 12:50,12.01,53.618
5/14/2019 12:55,12.01,53.618
5/14/2019 13:00,12.01,53.618
5/14/2019 13:05,12.01,53.618
5/14/2019 13:10,12.01,53.618
5/14/2019 13:15,12.01,53.618
5/14/2019 13:20,12.01,53.618
5/14/2019 13:25,12.01,53.618
5/14/2019 13:30,12.05,53.69
5/14/2019 13:35,12.01,53.618
5/14/2019 13:40,11.97,53.546
5/14/2019 13:45,12.01,53.618
5/14/2019 13:50,12.05,53.69
5/14/2019 13:55,12.05,53.69
5/14/2019 14:00,12.1,53.78
5/14/2019 14:05,12.14,53.852
5/14/2019 14:10,12.18,53.924
5/14/2019 14:15,12.22,53.996
5/14/2019 14:20,12.22,53.996
5/14/2019 14:25,12.31,54.158
5/14/2019 14:30,12.31,54.158
5/14/2019 14:35,12.31,54.158
5/14/2019 14:40,12.35,54.23
5/14/2019 14:45,12.35,54.23
5/14/2019 14:50,12.35,54.23
5/14/2019 14:55,12.44,54.392
5/14/2019 15:00,12.44,54.392
5/14/2019 15:05,12.48,54.464
5/14/2019 15:10,12.48,54.464
5/14/2019 15:15,12.48,54.464
5/14/2019 15:20,12.48,54.464
5/14/2019 15:25,12.52,54.536
5/14/2019 15:30,12.52,54.536
5/14/2019 15:35,12.57,54.626
5/14/2019 15:40,12.61,54.698
5/14/2019 15:45,12.65,54.77
5/14/2019 15:50,12.7,54.86
5/14/2019 15:55,12.65,54.77
5/14/2019 16:00,12.65,54.77
5/14/2019 16:05,12.7,54.86
5/14/2019 16:10,12.7,54.86
5/14/2019 16:15,12.7,54.86
5/14/2019 16:20,12.7,54.86
5/14/2019 16:25,12.7,54.86
5/14/2019 16:30,12.7,54.86
5/14/2019 16:35,12.7,54.86
5/14/2019 16:40,12.78,55.004
5/14/2019 16:45,12.82,55.076
5/14/2019 16:50,12.87,55.166
5/14/2019 16:55,12.87,55.166
5/14/2019 17:00,12.91,55.238
5/14/2019 17:05,12.87,55.166
5/14/2019 17:10,12.91,55.238
5/14/2019 17:15,13,55.4
5/14/2019 17:20,13.04,55.472
5/14/2019 17:25,13.04,55.472
5/14/2019 17:30,13.12,55.616
5/14/2019 17:35,13.12,55.616
5/14/2019 17:40,13.08,55.544
5/14/2019 17:45,13.17,55.706
5/14/2019 17:50,13.17,55.706
5/14/2019 17:55,13.17,55.706
5/14/2019 18:00,13.25,55.85
5/14/2019 18:05,13.25,55.85
5/14/2019 18:10,13.25,55.85
5/14/2019 18:15,13.21,55.778
5/14/2019 18:20,13.3,55.94
5/14/2019 18:25,13.34,56.012
5/14/2019 18:30,13.34,56.012
5/14/2019 18:35,13.43,56.174
5/14/2019 18:40,13.55,56.39
5/14/2019 18:45,13.55,56.39
5/14/2019 18:50,13.51,56.318
5/14/2019 18:55,13.47,56.246
5/14/2019 19:00,13.47,56.246
5/14/2019 19:05,13.43,56.174
5/14/2019 19:10,13.51,56.318
5/14/2019 19:15,13.43,56.174
5/14/2019 19:20,13.47,56.246
5/14/2019 19:25,13.47,56.246
5/14/2019 19:30,13.47,56.246
5/14/2019 19:35,13.47,56.246
5/14/2019 19:40,13.47,56.246
5/14/2019 19:45,13.51,56.318
5/14/2019 19:50,13.43,56.174
5/14/2019 19:55,13.47,56.246
5/14/2019 20:00,13.51,56.318
5/14/2019 20:05,13.51,56.318
5/14/2019 20:10,13.6,56.48
5/14/2019 20:15,13.55,56.39
5/14/2019 20:20,13.6,56.48
5/14/2019 20:25,13.6,56.48
5/14/2019 20:30,13.6,56.48
5/14/2019 20:35,13.55,56.39
5/14/2019 20:40,13.6,56.48
5/14/2019 20:45,13.6,56.48
5/14/2019 20:50,13.64,56.552
5/14/2019 20:55,13.68,56.624
5/14/2019 21:00,13.68,56.624
5/14/2019 21:05,13.68,56.624
5/14/2019 21:10,13.77,56.786
5/14/2019 21:15,13.81,56.858
5/14/2019 21:20,13.77,56.786
5/14/2019 21:25,13.77,56.786
5/14/2019 21:30,13.68,56.624
5/14/2019 21:35,13.68,56.624
5/14/2019 21:40,13.68,56.624
5/14/2019 21:45,13.64,56.552
5/14/2019 21:50,13.64,56.552
5/14/2019 21:55,13.55,56.39
5/14/2019 22:00,13.6,56.48
5/14/2019 22:05,13.55,56.39
5/14/2019 22:10,13.6,56.48
5/14/2019 22:15,13.55,56.39
5/14/2019 22:20,13.6,56.48
5/14/2019 22:25,13.55,56.39
5/14/2019 22:30,13.51,56.318
5/14/2019 22:35,13.55,56.39
5/14/2019 22:40,13.55,56.39
5/14/2019 22:45,13.6,56.48
5/14/2019 22:50,13.51,56.318
5/14/2019 22:55,13.55,56.39
5/14/2019 23:00,13.51,56.318
5/14/2019 23:05,13.51,56.318
5/14/2019 23:10,13.47,56.246
5/14/2019 23:15,13.47,56.246
5/14/2019 23:20,13.47,56.246
5/14/2019 23:25,13.43,56.174
5/14/2019 23:30,13.43,56.174
5/14/2019 23:35,13.43,56.174
5/14/2019 23:40,13.38,56.084
5/14/2019 23:45,13.38,56.084
5/14/2019 23:50,13.34,56.012
5/14/2019 23:55,13.34,56.012
5/15/2019 0:00,13.3,55.94
5/15/2019 0:05,13.3,55.94
5/15/2019 0:10,13.25,55.85
5/15/2019 0:15,13.25,55.85
5/15/2019 0:20,13.21,55.778
5/15/2019 0:25,13.17,55.706
5/15/2019 0:30,13.17,55.706
5/15/2019 0:35,13.12,55.616
5/15/2019 0:40,13.12,55.616
5/15/2019 0:45,13.12,55.616
5/15/2019 0:50,13.08,55.544
5/15/2019 0:55,13.08,55.544
5/15/2019 1:00,13.04,55.472
5/15/2019 1:05,13,55.4
5/15/2019 1:10,13,55.4
5/15/2019 1:15,13,55.4
5/15/2019 1:20,13,55.4
5/15/2019 1:25,12.95,55.31
5/15/2019 1:30,12.95,55.31
5/15/2019 1:35,12.95,55.31
5/15/2019 1:40,12.91,55.238
5/15/2019 1:45,12.87,55.166
5/15/2019 1:50,12.82,55.076
5/15/2019 1:55,12.82,55.076
5/15/2019 2:00,12.82,55.076
5/15/2019 2:05,12.78,55.004
5/15/2019 2:10,12.78,55.004
5/15/2019 2:15,12.74,54.932
5/15/2019 2:20,12.7,54.86
5/15/2019 2:25,12.65,54.77
5/15/2019 2:30,12.61,54.698
5/15/2019 2:35,12.57,54.626
5/15/2019 2:40,12.57,54.626
5/15/2019 2:45,12.57,54.626
5/15/2019 2:50,12.52,54.536
5/15/2019 2:55,12.48,54.464
5/15/2019 3:00,12.44,54.392
5/15/2019 3:05,12.4,54.32
5/15/2019 3:10,12.44,54.392
5/15/2019 3:15,12.44,54.392
5/15/2019 3:20,12.35,54.23
5/15/2019 3:25,12.35,54.23
5/15/2019 3:30,12.31,54.158
5/15/2019 3:35,12.31,54.158
5/15/2019 3:40,12.27,54.086
5/15/2019 3:45,12.27,54.086
5/15/2019 3:50,12.22,53.996
5/15/2019 3:55,12.22,53.996
5/15/2019 4:00,12.14,53.852
5/15/2019 4:05,12.14,53.852
5/15/2019 4:10,12.14,53.852
5/15/2019 4:15,12.14,53.852
5/15/2019 4:20,12.1,53.78
5/15/2019 4:25,12.05,53.69
5/15/2019 4:30,12.05,53.69
5/15/2019 4:35,12.05,53.69
5/15/2019 4:40,12.05,53.69
5/15/2019 4:45,11.97,53.546
5/15/2019 4:50,12.01,53.618
5/15/2019 4:55,11.92,53.456
5/15/2019 5:00,11.92,53.456
5/15/2019 5:05,11.88,53.384
5/15/2019 5:10,11.88,53.384
5/15/2019 5:15,11.84,53.312
5/15/2019 5:20,11.79,53.222
5/15/2019 5:25,11.79,53.222
5/15/2019 5:30,11.79,53.222
5/15/2019 5:35,11.75,53.15
5/15/2019 5:40,11.67,53.006
5/15/2019 5:45,11.67,53.006
5/15/2019 5:50,11.67,53.006
5/15/2019 5:55,11.62,52.916
5/15/2019 6:00,11.58,52.844
5/15/2019 6:05,11.58,52.844
5/15/2019 6:10,11.54,52.772
5/15/2019 6:15,11.54,52.772
5/15/2019 6:20,11.49,52.682
5/15/2019 6:25,11.54,52.772
5/15/2019 6:30,11.45,52.61
5/15/2019 6:35,11.45,52.61
5/15/2019 6:40,11.41,52.538
5/15/2019 6:45,11.45,52.61
5/15/2019 6:50,11.41,52.538
5/15/2019 6:55,11.41,52.538
5/15/2019 7:00,11.37,52.466
5/15/2019 7:05,11.32,52.376
5/15/2019 7:10,11.32,52.376
5/15/2019 7:15,11.28,52.304
5/15/2019 7:20,11.28,52.304
5/15/2019 7:25,11.24,52.232
5/15/2019 7:30,11.24,52.232
5/15/2019 7:35,11.19,52.142
5/15/2019 7:40,11.19,52.142
5/15/2019 7:45,11.15,52.07
5/15/2019 7:50,11.11,51.998
5/15/2019 7:55,11.15,52.07
5/15/2019 8:00,11.11,51.998
5/15/2019 8:05,11.11,51.998
5/15/2019 8:10,11.07,51.926
5/15/2019 8:15,11.07,51.926
5/15/2019 8:20,10.98,51.764
5/15/2019 8:25,10.94,51.692
5/15/2019 8:30,10.94,51.692
5/15/2019 8:35,10.94,51.692
5/15/2019 8:40,10.94,51.692
5/15/2019 8:45,10.85,51.53
5/15/2019 8:50,10.89,51.602
5/15/2019 8:55,10.89,51.602
5/15/2019 9:00,10.81,51.458
5/15/2019 9:05,10.85,51.53
5/15/2019 9:10,10.77,51.386
5/15/2019 9:15,10.81,51.458
5/15/2019 9:20,10.81,51.458
5/15/2019 9:25,10.77,51.386
5/15/2019 9:30,10.81,51.458
5/15/2019 9:35,10.81,51.458
5/15/2019 9:40,10.72,51.296
5/15/2019 9:45,10.72,51.296
5/15/2019 9:50,10.77,51.386
5/15/2019 9:55,10.77,51.386
5/15/2019 10:00,10.72,51.296
5/15/2019 10:05,10.72,51.296
5/15/2019 10:10,10.72,51.296
5/15/2019 10:15,10.68,51.224
5/15/2019 10:20,10.68,51.224
5/15/2019 10:25,10.72,51.296
5/15/2019 10:30,10.68,51.224
5/15/2019 10:35,10.68,51.224
5/15/2019 10:40,10.68,51.224
5/15/2019 10:45,10.64,51.152
5/15/2019 10:50,10.64,51.152
5/15/2019 10:55,10.68,51.224
5/15/2019 11:00,10.68,51.224
5/15/2019 11:05,10.68,51.224
5/15/2019 11:10,10.68,51.224
5/15/2019 11:15,10.68,51.224
5/15/2019 11:20,10.68,51.224
5/15/2019 11:25,10.72,51.296
5/15/2019 11:30,10.77,51.386
5/15/2019 11:35,10.77,51.386
5/15/2019 11:40,10.77,51.386
5/15/2019 11:45,10.77,51.386
5/15/2019 11:50,10.81,51.458
5/15/2019 11:55,10.81,51.458
5/15/2019 12:00,10.85,51.53
5/15/2019 12:05,10.85,51.53
5/15/2019 12:10,10.89,51.602
5/15/2019 12:15,10.94,51.692
5/15/2019 12:20,10.89,51.602
5/15/2019 12:25,10.94,51.692
5/15/2019 12:30,10.98,51.764
5/15/2019 12:35,11.02,51.836
5/15/2019 12:40,10.98,51.764
5/15/2019 12:45,11.02,51.836
5/15/2019 12:50,11.07,51.926
5/15/2019 12:55,11.11,51.998
5/15/2019 13:00,11.11,51.998
5/15/2019 13:05,11.15,52.07
5/15/2019 13:10,11.19,52.142
5/15/2019 13:15,11.24,52.232
5/15/2019 13:20,11.28,52.304
5/15/2019 13:25,11.28,52.304
5/15/2019 13:30,11.37,52.466
5/15/2019 13:35,11.32,52.376
5/15/2019 13:40,11.37,52.466
5/15/2019 13:45,11.45,52.61
5/15/2019 13:50,11.58,52.844
5/15/2019 13:55,11.62,52.916
5/15/2019 14:00,11.75,53.15
5/15/2019 14:05,11.84,53.312
5/15/2019 14:10,11.92,53.456
5/15/2019 14:15,12.01,53.618
5/15/2019 14:20,12.14,53.852
5/15/2019 14:25,12.22,53.996
5/15/2019 14:30,12.31,54.158
5/15/2019 14:35,12.35,54.23
5/15/2019 14:40,12.48,54.464
5/15/2019 14:45,12.52,54.536
5/15/2019 14:50,12.65,54.77
5/15/2019 14:55,12.74,54.932
5/15/2019 15:00,12.82,55.076
5/15/2019 15:05,12.87,55.166
5/15/2019 15:10,13,55.4
5/15/2019 15:15,13,55.4
5/15/2019 15:20,13.17,55.706
5/15/2019 15:25,13.17,55.706
5/15/2019 15:30,13.21,55.778
5/15/2019 15:35,13.3,55.94
5/15/2019 15:40,13.38,56.084
5/15/2019 15:45,13.43,56.174
5/15/2019 15:50,13.51,56.318
5/15/2019 15:55,13.55,56.39
5/15/2019 16:00,13.6,56.48
5/15/2019 16:05,13.64,56.552
5/15/2019 16:10,13.73,56.714
5/15/2019 16:15,13.73,56.714
5/15/2019 16:20,13.81,56.858
5/15/2019 16:25,13.9,57.02
5/15/2019 16:30,13.98,57.164
5/15/2019 16:35,14.07,57.326
5/15/2019 16:40,14.15,57.47
5/15/2019 16:45,14.24,57.632
5/15/2019 16:50,14.33,57.794
5/15/2019 16:55,14.45,58.01
5/15/2019 17:00,14.54,58.172
5/15/2019 17:05,14.67,58.406
5/15/2019 17:10,14.67,58.406
5/15/2019 17:15,14.67,58.406
5/15/2019 17:20,14.75,58.55
5/15/2019 17:25,14.84,58.712
5/15/2019 17:30,14.8,58.64
5/15/2019 17:35,14.84,58.712
5/15/2019 17:40,14.97,58.946
5/15/2019 17:45,15.06,59.108
5/15/2019 17:50,15.14,59.252
5/15/2019 17:55,15.48,59.864
5/15/2019 18:00,15.61,60.098
5/15/2019 18:05,15.83,60.494
5/15/2019 18:10,16,60.8
5/15/2019 18:15,16.3,61.34
5/15/2019 18:20,16.26,61.268
5/15/2019 18:25,16.43,61.574
5/15/2019 18:30,16.51,61.718
5/15/2019 18:35,16.3,61.34
5/15/2019 18:40,16.51,61.718
5/15/2019 18:45,16.26,61.268
5/15/2019 18:50,16.34,61.412
5/15/2019 18:55,16.43,61.574
5/15/2019 19:00,16.3,61.34
5/15/2019 19:05,16.26,61.268
5/15/2019 19:10,16.34,61.412
5/15/2019 19:15,16.47,61.646
5/15/2019 19:20,16.34,61.412
5/15/2019 19:25,16.17,61.106
5/15/2019 19:30,16.39,61.502
5/15/2019 19:35,16.13,61.034
5/15/2019 19:40,16.21,61.178
5/15/2019 19:45,16.3,61.34
5/15/2019 19:50,16.17,61.106
5/15/2019 19:55,16.17,61.106
5/15/2019 20:00,16.3,61.34
5/15/2019 20:05,16.26,61.268
5/15/2019 20:10,16.21,61.178
5/15/2019 20:15,16.21,61.178
5/15/2019 20:20,16.17,61.106
5/15/2019 20:25,16.21,61.178
5/15/2019 20:30,16.17,61.106
5/15/2019 20:35,16.21,61.178
5/15/2019 20:40,16.26,61.268
5/15/2019 20:45,16.3,61.34
5/15/2019 20:50,16.3,61.34
5/15/2019 20:55,16.26,61.268
5/15/2019 21:00,16.21,61.178
5/15/2019 21:05,16.26,61.268
5/15/2019 21:10,16.21,61.178
5/15/2019 21:15,16.17,61.106
5/15/2019 21:20,16.17,61.106
5/15/2019 21:25,16.26,61.268
5/15/2019 21:30,16.17,61.106
5/15/2019 21:35,16.17,61.106
5/15/2019 21:40,16.3,61.34
5/15/2019 21:45,16.26,61.268
5/15/2019 21:50,16.3,61.34
5/15/2019 21:55,16.21,61.178
5/15/2019 22:00,16.3,61.34
5/15/2019 22:05,16.26,61.268
5/15/2019 22:10,16.3,61.34
5/15/2019 22:15,16.3,61.34
5/15/2019 22:20,16.21,61.178
5/15/2019 22:25,16.21,61.178
5/15/2019 22:30,16.13,61.034
5/15/2019 22:35,16.13,61.034
5/15/2019 22:40,16.13,61.034
5/15/2019 22:45,16.13,61.034
5/15/2019 22:50,16.08,60.944
5/15/2019 22:55,16.08,60.944
5/15/2019 23:00,16.08,60.944
5/15/2019 23:05,16.08,60.944
5/15/2019 23:10,16.08,60.944
5/15/2019 23:15,16.08,60.944
5/15/2019 23:20,16.13,61.034
5/15/2019 23:25,16.08,60.944
5/15/2019 23:30,16.13,61.034
5/15/2019 23:35,16.13,61.034
5/15/2019 23:40,16.17,61.106
5/15/2019 23:45,16.17,61.106
5/15/2019 23:50,16.17,61.106
5/15/2019 23:55,16.17,61.106
5/16/2019 0:00,16.13,61.034
5/16/2019 0:05,16.08,60.944
5/16/2019 0:10,16.08,60.944
5/16/2019 0:15,16.08,60.944
5/16/2019 0:20,16.04,60.872
5/16/2019 0:25,16,60.8
5/16/2019 0:30,16.04,60.872
5/16/2019 0:35,16,60.8
5/16/2019 0:40,16,60.8
5/16/2019 0:45,15.96,60.728
5/16/2019 0:50,15.96,60.728
5/16/2019 0:55,15.91,60.638
5/16/2019 1:00,15.87,60.566
5/16/2019 1:05,15.91,60.638
5/16/2019 1:10,15.87,60.566
5/16/2019 1:15,15.91,60.638
5/16/2019 1:20,15.87,60.566
5/16/2019 1:25,15.83,60.494
5/16/2019 1:30,15.78,60.404
5/16/2019 1:35,15.83,60.494
5/16/2019 1:40,15.78,60.404
5/16/2019 1:45,15.74,60.332
5/16/2019 1:50,15.7,60.26
5/16/2019 1:55,15.7,60.26
5/16/2019 2:00,15.74,60.332
5/16/2019 2:05,15.7,60.26
5/16/2019 2:10,15.74,60.332
5/16/2019 2:15,15.7,60.26
5/16/2019 2:20,15.66,60.188
5/16/2019 2:25,15.7,60.26
5/16/2019 2:30,15.66,60.188
5/16/2019 2:35,15.66,60.188
5/16/2019 2:40,15.7,60.26
5/16/2019 2:45,15.66,60.188
5/16/2019 2:50,15.61,60.098
5/16/2019 2:55,15.61,60.098
5/16/2019 3:00,15.57,60.026
